region,value,year
11575,18,2022.0
11783,18,2022.0
11725,18,2022.0
10709,17,2022.0
12533,17,2022.0
11762,17,2022.0
11023,17,2022.0
07087,17,2022.0
10044,17,2022.0
98121,16,2022.0
10562,16,2022.0
10553,16,2022.0
10523,16,2022.0
11763,16,2022.0
11577,16,2022.0
08857,15,2022.0
11753,15,2022.0
11772,15,2022.0
07010,15,2022.0
10512,15,2022.0
11741,15,2022.0
11795,14,2022.0
11766,14,2022.0
12590,14,2022.0
11768,14,2022.0
10538,14,2022.0
10977,14,2022.0
07666,14,2022.0
07747,14,2022.0
11722,14,2022.0
10954,14,2022.0
07304,14,2022.0
07621,13,2022.0
10566,13,2022.0
11731,13,2022.0
11558,13,2022.0
07030,13,2022.0
10528,13,2022.0
10567,13,2022.0
10549,13,2022.0
11797,13,2022.0
07086,13,2022.0
10940,13,2022.0
10530,13,2022.0
10901,13,2022.0
10920,12,2022.0
08879,12,2022.0
29601,12,2022.0
11557,12,2022.0
07470,12,2022.0
10601,12,2022.0
10282,12,2022.0
10706,12,2022.0
11702,12,2022.0
11697,12,2022.0
10804,12,2022.0
12550,12,2022.0
11020,12,2022.0
45242,12,2022.0
07305,12,2022.0
10990,12,2022.0
07631,12,2022.0
07024,12,2022.0
06902,12,2022.0
07726,11,2022.0
10570,11,2022.0
07307,11,2022.0
11559,11,2022.0
07111,11,2022.0
07070,11,2022.0
10509,11,2022.0
11727,11,2022.0
07011,11,2022.0
10155,11,2022.0
11703,11,2022.0
11565,11,2022.0
11576,11,2022.0
12553,11,2022.0
08859,11,2022.0
11733,11,2022.0
08831,10,2022.0
07103,10,2022.0
10123,10,2022.0
11788,10,2022.0
07751,10,2022.0
07728,10,2022.0
07094,10,2022.0
10579,10,2022.0
11798,10,2022.0
11780,10,2022.0
10607,10,2022.0
10950,9,2022.0
11560,9,2022.0
11738,9,2022.0
32256,9,2022.0
11776,9,2022.0
11509,9,2022.0
10591,9,2022.0
11720,9,2022.0
10119,9,2022.0
11968,9,2022.0
07302,9,2022.0
11514,8,2022.0
07036,8,2022.0
11109,8,2022.0
11754,8,2022.0
07002,8,2022.0
10589,8,2022.0
07055,8,2022.0
08816,8,2022.0
11742,8,2022.0
11518,8,2022.0
07430,8,2022.0
89147,8,2022.0
10118,8,2022.0
07731,8,2022.0
10101,8,2022.0
10536,8,2022.0
11784,8,2022.0
10952,8,2022.0
75063,7,2022.0
07020,7,2022.0
10170,7,2022.0
10918,7,2022.0
10547,7,2022.0
11749,7,2022.0
07650,7,2022.0
07670,7,2022.0
07083,7,2022.0
10506,7,2022.0
07013,7,2022.0
10989,7,2022.0
10522,7,2022.0
18301,7,2022.0
11371,7,2022.0
11705,7,2022.0
10520,7,2022.0
10595,7,2022.0
07735,7,2022.0
06831,7,2022.0
20130,7,2022.0
07652,7,2022.0
11769,7,2022.0
10504,7,2022.0
07644,7,2022.0
11545,7,2022.0
11771,6,2022.0
07022,6,2022.0
07109,6,2022.0
11967,6,2022.0
10510,6,2022.0
10606,6,2022.0
11953,6,2022.0
12534,6,2022.0
92108,6,2022.0
10913,6,2022.0
10580,6,2022.0
11767,6,2022.0
12701,6,2022.0
07603,6,2022.0
07107,6,2022.0
07506,6,2022.0
08701,6,2022.0
30071,6,2022.0
07632,6,2022.0
07407,6,2022.0
23320,6,2022.0
06830,6,2022.0
07026,6,2022.0
07424,6,2022.0
14224,6,2022.0
11242,6,2022.0
75019,6,2022.0
10502,6,2022.0
07023,6,2022.0
10532,6,2022.0
89109,6,2022.0
12207,6,2022.0
07661,5,2022.0
07003,5,2022.0
07657,5,2022.0
23452,5,2022.0
07032,5,2022.0
10605,5,2022.0
10105,5,2022.0
33626,5,2022.0
07104,5,2022.0
18328,5,2022.0
10514,5,2022.0
10150,5,2022.0
10116,5,2022.0
06810,5,2022.0
11732,5,2022.0
08812,5,2022.0
11782,5,2022.0
07643,5,2022.0
10163,5,2022.0
07040,5,2022.0
94954,5,2022.0
07648,5,2022.0
06484,5,2022.0
12549,5,2022.0
07102,5,2022.0
07701,5,2022.0
63045,5,2022.0
07645,5,2022.0
07624,5,2022.0
14228,5,2022.0
07039,5,2022.0
10941,5,2022.0
07626,5,2022.0
10994,5,2022.0
10507,5,2022.0
11740,5,2022.0
1634,5,2022.0
07017,5,2022.0
19342,5,2022.0
06840,5,2022.0
08854,5,2022.0
10925,5,2022.0
30096,5,2022.0
07450,5,2022.0
43230,5,2022.0
33614,5,2022.0
07605,5,2022.0
34236,4,2022.0
07446,4,2022.0
98036,4,2022.0
10576,4,2022.0
07604,4,2022.0
06905,4,2022.0
06811,4,2022.0
11790,4,2022.0
10987,4,2022.0
14210,4,2022.0
07090,4,2022.0
07401,4,2022.0
92868,4,2022.0
11721,4,2022.0
00000,4,2022.0
06897,4,2022.0
46037,4,2022.0
11777,4,2022.0
75067,4,2022.0
10153,4,2022.0
11431,4,2022.0
37214,4,2022.0
10983,4,2022.0
18466,4,2022.0
14094,4,2022.0
07628,4,2022.0
77041,4,2022.0
11724,4,2022.0
55113,4,2022.0
14207,4,2022.0
08837,4,2022.0
07871,4,2022.0
10590,4,2022.0
24011,4,2022.0
10108,4,2022.0
08527,4,2022.0
30339,4,2022.0
50266,4,2022.0
22043,4,2022.0
85286,4,2022.0
08724,4,2022.0
11950,4,2022.0
10960,4,2022.0
07067,4,2022.0
07675,4,2022.0
10106,4,2022.0
10594,4,2022.0
55437,4,2022.0
07016,4,2022.0
10174,4,2022.0
14068,4,2022.0
75234,4,2022.0
10516,4,2022.0
92618,4,2022.0
07008,4,2022.0
07004,4,2022.0
10533,4,2022.0
10924,4,2022.0
07730,4,2022.0
07748,4,2022.0
07481,4,2022.0
07052,4,2022.0
11751,4,2022.0
10165,4,2022.0
07114,4,2022.0
10958,4,2022.0
12721,4,2022.0
07458,4,2022.0
33716,4,2022.0
08540,4,2022.0
07722,4,2022.0
08844,4,2022.0
80111,4,2022.0
06460,4,2022.0
10501,4,2022.0
06611,4,2022.0
80112,4,2022.0
07205,4,2022.0
07746,4,2022.0
08054,4,2022.0
08861,4,2022.0
07031,4,2022.0
07018,3,2022.0
10166,3,2022.0
10151,3,2022.0
07762,3,2022.0
10537,3,2022.0
08520,3,2022.0
40472,3,2022.0
07106,3,2022.0
32303,3,2022.0
10980,3,2022.0
07734,3,2022.0
11042,3,2022.0
11901,3,2022.0
10976,3,2022.0
07724,3,2022.0
11005,3,2022.0
33326,3,2022.0
06108,3,2022.0
1780,3,2022.0
60062,3,2022.0
10120,3,2022.0
12508,3,2022.0
18015,3,2022.0
20003,3,2022.0
23502,3,2022.0
07840,3,2022.0
20906,3,2022.0
11961,3,2022.0
12561,3,2022.0
08840,3,2022.0
07029,3,2022.0
85021,3,2022.0
60563,3,2022.0
11978,3,2022.0
45040,3,2022.0
33432,3,2022.0
33431,3,2022.0
07463,3,2022.0
07206,3,2022.0
07974,3,2022.0
77042,3,2022.0
07901,3,2022.0
07660,3,2022.0
12518,3,2022.0
12524,3,2022.0
65202,3,2022.0
06877,3,2022.0
07060,3,2022.0
44444,3,2022.0
85282,3,2022.0
17011,3,2022.0
07110,3,2022.0
01810,3,2022.0
07981,3,2022.0
14225,3,2022.0
07928,3,2022.0
07932,3,2022.0
33139,3,2022.0
12563,3,2022.0
12521,3,2022.0
22424,3,2022.0
10112,3,2022.0
07073,3,2022.0
40245,3,2022.0
07801,3,2022.0
78216,3,2022.0
07920,3,2022.0
12201,3,2022.0
60173,3,2022.0
19044,3,2022.0
12203,3,2022.0
02061,3,2022.0
10962,3,2022.0
19801,3,2022.0
08060,3,2022.0
07033,3,2022.0
91361,3,2022.0
85029,3,2022.0
56303,3,2022.0
12200,3,2022.0
22202,3,2022.0
08882,3,2022.0
10992,3,2022.0
06468,3,2022.0
75081,3,2022.0
12775,3,2022.0
14623,3,2022.0
07054,3,2022.0
11202,3,2022.0
07202,3,2022.0
12601,3,2022.0
11933,3,2022.0
75038,3,2022.0
11752,3,2022.0
30144,3,2022.0
18428,3,2022.0
14850,3,2022.0
07005,3,2022.0
07607,3,2022.0
60018,3,2022.0
75024,3,2022.0
41105,3,2022.0
77478,3,2022.0
55441,3,2022.0
10178,3,2022.0
07042,3,2022.0
06605,3,2022.0
11547,3,2022.0
10916,3,2022.0
11579,3,2022.0
74136,3,2022.0
07071,3,2022.0
06820,3,2022.0
10511,3,2022.0
80014,3,2022.0
12866,3,2022.0
33441,3,2022.0
43215,3,2022.0
10970,3,2022.0
22201,3,2022.0
43229,3,2022.0
11709,3,2022.0
08873,3,2022.0
08753,3,2022.0
07712,3,2022.0
07508,3,2022.0
08902,3,2022.0
08053,3,2022.0
07076,3,2022.0
11730,3,2022.0
12401,3,2022.0
22314,3,2022.0
46219,3,2022.0
37067,3,2022.0
10041,3,2022.0
10169,3,2022.0
12572,3,2022.0
19034,3,2022.0
18324,3,2022.0
07960,3,2022.0
12180,3,2022.0
10596,3,2022.0
06470,3,2022.0
07630,3,2022.0
07834,3,2022.0
08016,2,2022.0
10548,2,2022.0
98011,2,2022.0
91762,2,2022.0
07733,2,2022.0
12564,2,2022.0
73112,2,2022.0
32751,2,2022.0
01300,2,2022.0
15108,2,2022.0
07405,2,2022.0
60008,2,2022.0
55126,2,2022.0
14411,2,2022.0
50613,2,2022.0
29732,2,2022.0
10588,2,2022.0
14150,2,2022.0
11946,2,2022.0
23230,2,2022.0
07080,2,2022.0
80110,2,2022.0
33134,2,2022.0
07065,2,2022.0
08534,2,2022.0
08817,2,2022.0
08833,2,2022.0
30005,2,2022.0
000,2,2022.0
11963,2,2022.0
06067,2,2022.0
08057,2,2022.0
10281,2,2022.0
74146,2,2022.0
12719,2,2022.0
48331,2,2022.0
14223,2,2022.0
12589,2,2022.0
80202,2,2022.0
85034,2,2022.0
07057,2,2022.0
07208,2,2022.0
10162,2,2022.0
32746,2,2022.0
48083,2,2022.0
08723,2,2022.0
17111,2,2022.0
06812,2,2022.0
33004,2,2022.0
55425,2,2022.0
12206,2,2022.0
12076,2,2022.0
90403,2,2022.0
91301,2,2022.0
55343,2,2022.0
06109,2,2022.0
19053,2,2022.0
06807,2,2022.0
07649,2,2022.0
18330,2,2022.0
14211,2,2022.0
40070,2,2022.0
46240,2,2022.0
07936,2,2022.0
75701,2,2022.0
07072,2,2022.0
85249,2,2022.0
71292,2,2022.0
11755,2,2022.0
12603,2,2022.0
10917,2,2022.0
20854,2,2022.0
02322,2,2022.0
19711,2,2022.0
07753,2,2022.0
33323,2,2022.0
33308,2,2022.0
1550,2,2022.0
60077,2,2022.0
07421,2,2022.0
1781,2,2022.0
10922,2,2022.0
14614,2,2022.0
06890,2,2022.0
47708,2,2022.0
12205,2,2022.0
72201,2,2022.0
78744,2,2022.0
18436,2,2022.0
60045,2,2022.0
06606,2,2022.0
12303,2,2022.0
21211,2,2022.0
33141,2,2022.0
44087,2,2022.0
10986,2,2022.0
06790,2,2022.0
07078,2,2022.0
92025,2,2022.0
48093,2,2022.0
12110,2,2022.0
07504,2,2022.0
29715,2,2022.0
12570,2,2022.0
66219,2,2022.0
60035,2,2022.0
91360,2,2022.0
85281,2,2022.0
48076,2,2022.0
77081,2,2022.0
06850,2,2022.0
06851,2,2022.0
23513,2,2022.0
11556,2,2022.0
L3X1V,2,2022.0
10176,2,2022.0
84119,2,2022.0
0,2,2022.0
76137,2,2022.0
06607,2,2022.0
61761,2,2022.0
95330,2,2022.0
18337,2,2022.0
1101,2,2022.0
15220,2,2022.0
06413,2,2022.0
07006,2,2022.0
63122,2,2022.0
10279,2,2022.0
07081,2,2022.0
12547,2,2022.0
07663,2,2022.0
91423,2,2022.0
07050,2,2022.0
06615,2,2022.0
77057,2,2022.0
07501,2,2022.0
37909,2,2022.0
20110,2,2022.0
29609,2,2022.0
96753,2,2022.0
30518,2,2022.0
19107,2,2022.0
11247,2,2022.0
28227,2,2022.0
32765,2,2022.0
89117,2,2022.0
01010,2,2022.0
03103,2,2022.0
33309,2,2022.0
35209,2,2022.0
11937,2,2022.0
07662,2,2022.0
12100,2,2022.0
23430,2,2022.0
56010,2,2022.0
60630,2,2022.0
19007,2,2022.0
19701,2,2022.0
18360,2,2022.0
92008,2,2022.0
85044,2,2022.0
08830,2,2022.0
14226,2,2022.0
29707,2,2022.0
30022,2,2022.0
22207,2,2022.0
76248,2,2022.0
60714,2,2022.0
10930,2,2022.0
JAMAI,2,2022.0
12065,2,2022.0
10505,2,2022.0
07874,2,2022.0
10923,2,2022.0
92009,2,2022.0
45080,2,2022.0
33066,2,2022.0
02184,2,2022.0
75090,2,2022.0
75075,2,2022.0
19010,2,2022.0
87501,2,2022.0
01887,2,2022.0
06776,2,2022.0
07105,2,2022.0
92121,2,2022.0
07866,2,2022.0
10560,2,2022.0
10107,2,2022.0
27106,2,2022.0
06906,2,2022.0
18064,2,2022.0
06804,2,2022.0
19601,2,2022.0
08731,2,2022.0
30067,2,2022.0
63042,2,2022.0
14217,2,2022.0
33609,2,2022.0
06461,2,2022.0
11792,2,2022.0
06450,2,2022.0
57108,2,2022.0
85224,2,2022.0
07204,2,2022.0
12194,2,2022.0
08721,2,2022.0
14604,2,2022.0
12586,2,2022.0
08759,2,2022.0
78741,2,2022.0
11719,2,2022.0
10175,2,2022.0
85711,2,2022.0
32835,2,2022.0
08034,2,2022.0
12754,2,2022.0
10172,2,2022.0
33131,2,2022.0
55430,2,2022.0
32780,2,2022.0
83687,2,2022.0
10173,2,2022.0
21701,2,2022.0
08863,2,2022.0
85004,2,2022.0
85040,2,2022.0
22500,2,2022.0
07452,2,2022.0
11764,2,2022.0
10167,2,2022.0
10271,2,2022.0
07012,2,2022.0
07095,2,2022.0
08510,2,2022.0
53005,2,2022.0
10168,2,2022.0
40223,2,2022.0
07058,2,2022.0
01532,2,2022.0
65109,2,2022.0
32202,2,2022.0
89102,2,2022.0
32159,2,2022.0
68134,2,2022.0
08736,2,2022.0
07063,2,2022.0
13820,2,2022.0
08026,2,2022.0
78750,2,2022.0
10526,2,2022.0
60612,2,2022.0
07201,2,2022.0
08872,2,2022.0
32750,2,2022.0
28273,2,2022.0
08884,2,2022.0
20015,2,2022.0
89148,2,2022.0
06515,2,2022.0
20814,2,2022.0
07640,2,2022.0
07112,2,2022.0
14227,2,2022.0
13202,2,2022.0
20896,2,2022.0
12528,2,2022.0
10103,2,2022.0
07836,2,2022.0
85262,2,2022.0
20002,2,2022.0
03087,2,2022.0
41048,2,2022.0
98201,2,2022.0
10055,2,2022.0
07444,2,2022.0
19014,2,2022.0
98208,2,2022.0
11954,2,2022.0
12514,2,2022.0
10928,2,2022.0
11940,2,2022.0
JMCJS,2,2022.0
93401,2,2022.0
40741,2,2022.0
23233,2,2022.0
32907,2,2022.0
14059,2,2022.0
14214,2,2022.0
70002,2,2022.0
49202,2,2022.0
07014,2,2022.0
73134,2,2022.0
07079,2,2022.0
33321,2,2022.0
07203,2,2022.0
55433,2,2022.0
92806,2,2022.0
12571,2,2022.0
92123,2,2022.0
11778,2,2022.0
91730,2,2022.0
07068,2,2022.0
08757,2,2022.0
33180,2,2022.0
19382,2,2022.0
22312,2,2022.0
98021,2,2022.0
12211,2,2022.0
10926,2,2022.0
33160,2,2022.0
30092,2,2022.0
13732,2,2022.0
33487,2,2022.0
75205,2,2022.0
07719,2,2022.0
89501,2,2022.0
40007,2,2022.0
89502,2,2022.0
20912,2,2022.0
30066,2,2022.0
08901,2,2022.0
49684,2,2022.0
20024,2,2022.0
34243,2,2022.0
98335,2,2022.0
47130,2,2022.0
92010,2,2022.0
07738,2,2022.0
14845,2,2022.0
48334,2,2022.0
11385,629,2022.5
11218,561,2022.5
10036,536,2022.5
11214,536,2022.5
11368,517,2022.5
11234,515,2022.5
11220,510,2022.5
10314,498,2022.5
10019,476,2022.5
11235,475,2022.5
11223,474,2022.5
11372,437,2022.5
11229,429,2022.5
11419,420,2022.5
10001,417,2022.5
11377,412,2022.5
11230,405,2022.5
11354,402,2022.5
10467,400,2022.5
11101,388,2022.5
11207,386,2022.5
11432,381,2022.5
11208,375,2022.5
10462,372,2022.5
10002,371,2022.5
11226,365,2022.5
11215,357,2022.5
11373,351,2022.5
10458,348,2022.5
11209,346,2022.5
10003,346,2022.5
10461,346,2022.5
10011,345,2022.5
11236,344,2022.5
11211,336,2022.5
10469,336,2022.5
10306,335,2022.5
10025,334,2022.5
11435,331,2022.5
11219,328,2022.5
11204,327,2022.5
10457,320,2022.5
10029,320,2022.5
10016,320,2022.5
10018,319,2022.5
10022,314,2022.5
11378,309,2022.5
11375,308,2022.5
11420,304,2022.5
10305,304,2022.5
10452,298,2022.5
10453,298,2022.5
10456,294,2022.5
11203,294,2022.5
11355,291,2022.5
10312,276,2022.5
11201,274,2022.5
11212,272,2022.5
10472,271,2022.5
11105,265,2022.5
11206,265,2022.5
11221,264,2022.5
11103,264,2022.5
11237,263,2022.5
10023,263,2022.5
10468,261,2022.5
10013,261,2022.5
11222,257,2022.5
11418,255,2022.5
11434,250,2022.5
10027,250,2022.5
10466,249,2022.5
10017,244,2022.5
10463,242,2022.5
10460,238,2022.5
10024,231,2022.5
11106,229,2022.5
11357,228,2022.5
11417,222,2022.5
11216,222,2022.5
11379,222,2022.5
10451,222,2022.5
10309,221,2022.5
10459,219,2022.5
11374,219,2022.5
11232,219,2022.5
10455,216,2022.5
10028,214,2022.5
11210,213,2022.5
10304,213,2022.5
11238,213,2022.5
10033,211,2022.5
10031,207,2022.5
10128,207,2022.5
11358,205,2022.5
10021,204,2022.5
10009,201,2022.5
11213,196,2022.5
10301,195,2022.5
10310,190,2022.5
11231,190,2022.5
10010,185,2022.5
11217,184,2022.5
11416,181,2022.5
11102,180,2022.5
10465,180,2022.5
11433,179,2022.5
11224,178,2022.5
11421,178,2022.5
10303,178,2022.5
10026,178,2022.5
11228,176,2022.5
10014,172,2022.5
10065,171,2022.5
11413,171,2022.5
11225,171,2022.5
10035,169,2022.5
11365,169,2022.5
11233,164,2022.5
10302,163,2022.5
10034,162,2022.5
10454,157,2022.5
11414,157,2022.5
10040,156,2022.5
11361,154,2022.5
11580,152,2022.5
10032,152,2022.5
11423,151,2022.5
10012,147,2022.5
11104,147,2022.5
10475,144,2022.5
10473,140,2022.5
11367,138,2022.5
11356,138,2022.5
11205,136,2022.5
11412,131,2022.5
10308,130,2022.5
10038,128,2022.5
11428,127,2022.5
11370,120,2022.5
11364,120,2022.5
10075,119,2022.5
11369,118,2022.5
11691,117,2022.5
10704,115,2022.5
10030,114,2022.5
10474,113,2022.5
11426,112,2022.5
11429,110,2022.5
10007,110,2022.5
11040,109,2022.5
11366,109,2022.5
11422,107,2022.5
11249,100,2022.5
11001,89,2022.5
11003,88,2022.5
11436,87,2022.5
11694,87,2022.5
11427,85,2022.5
10701,84,2022.5
10039,83,2022.5
10470,82,2022.5
11362,82,2022.5
11801,81,2022.5
10307,80,2022.5
10037,80,2022.5
10004,76,2022.5
11520,75,2022.5
11590,74,2022.5
11415,72,2022.5
10005,71,2022.5
10550,70,2022.5
11746,65,2022.5
11004,65,2022.5
10471,63,2022.5
11693,63,2022.5
10801,61,2022.5
11581,61,2022.5
11735,60,2022.5
10705,59,2022.5
11572,57,2022.5
11501,56,2022.5
11010,56,2022.5
11550,55,2022.5
11411,55,2022.5
11756,54,2022.5
11360,53,2022.5
11530,52,2022.5
11710,51,2022.5
10710,47,2022.5
11554,47,2022.5
11239,46,2022.5
11758,46,2022.5
11692,44,2022.5
11757,43,2022.5
11803,43,2022.5
11510,41,2022.5
11779,39,2022.5
11563,39,2022.5
11552,39,2022.5
11729,39,2022.5
11706,39,2022.5
11747,39,2022.5
11561,38,2022.5
10541,37,2022.5
11021,36,2022.5
10583,32,2022.5
11791,32,2022.5
07093,32,2022.5
11096,31,2022.5
11743,31,2022.5
11714,31,2022.5
11542,30,2022.5
11553,30,2022.5
11570,30,2022.5
11704,29,2022.5
11566,29,2022.5
11717,28,2022.5
10006,27,2022.5
10805,27,2022.5
10020,26,2022.5
10708,26,2022.5
10703,26,2022.5
11793,26,2022.5
11050,25,2022.5
07047,25,2022.5
11701,24,2022.5
10965,24,2022.5
07306,23,2022.5
11430,23,2022.5
10464,23,2022.5
10598,23,2022.5
07410,22,2022.5
11598,22,2022.5
11726,22,2022.5
11363,22,2022.5
10280,22,2022.5
10956,22,2022.5
11030,22,2022.5
11787,22,2022.5
10573,21,2022.5
11516,21,2022.5
11716,21,2022.5
11596,21,2022.5
10707,21,2022.5
10604,20,2022.5
10603,20,2022.5
11507,20,2022.5
07087,20,2022.5
10552,19,2022.5
11575,19,2022.5
10709,19,2022.5
10803,19,2022.5
10543,18,2022.5
07601,18,2022.5
10069,18,2022.5
14221,18,2022.5
11725,18,2022.5
10044,17,2022.5
10553,17,2022.5
12533,17,2022.5
10562,17,2022.5
11763,17,2022.5
11023,17,2022.5
11783,17,2022.5
10523,16,2022.5
11762,16,2022.5
98121,16,2022.5
11577,16,2022.5
10977,16,2022.5
11795,15,2022.5
10528,15,2022.5
11741,15,2022.5
11731,15,2022.5
10940,15,2022.5
11768,15,2022.5
12590,15,2022.5
07010,15,2022.5
11753,15,2022.5
10512,15,2022.5
07666,14,2022.5
10901,14,2022.5
07030,14,2022.5
11772,14,2022.5
11766,14,2022.5
10567,14,2022.5
11722,14,2022.5
11776,14,2022.5
08857,14,2022.5
10530,14,2022.5
07747,14,2022.5
10954,14,2022.5
07111,13,2022.5
11557,13,2022.5
10549,13,2022.5
11558,13,2022.5
11797,13,2022.5
07304,13,2022.5
10601,13,2022.5
07621,13,2022.5
12550,12,2022.5
10920,12,2022.5
10804,12,2022.5
07070,12,2022.5
10123,12,2022.5
07024,12,2022.5
11697,12,2022.5
07086,12,2022.5
07305,12,2022.5
45242,12,2022.5
10538,12,2022.5
07470,12,2022.5
11733,12,2022.5
10706,12,2022.5
10509,12,2022.5
10566,12,2022.5
11559,12,2022.5
07011,12,2022.5
10990,12,2022.5
29601,12,2022.5
10282,12,2022.5
11576,11,2022.5
11565,11,2022.5
11788,11,2022.5
10155,11,2022.5
08859,11,2022.5
10579,11,2022.5
08879,11,2022.5
07726,11,2022.5
12553,11,2022.5
11702,11,2022.5
11020,11,2022.5
07631,11,2022.5
10570,10,2022.5
10119,10,2022.5
11798,10,2022.5
11703,10,2022.5
07751,10,2022.5
07094,10,2022.5
07307,10,2022.5
11738,10,2022.5
06902,10,2022.5
08816,10,2022.5
10607,10,2022.5
11727,10,2022.5
10591,10,2022.5
07103,10,2022.5
08831,10,2022.5
07728,10,2022.5
32256,10,2022.5
10952,9,2022.5
11560,9,2022.5
10101,9,2022.5
11968,9,2022.5
11780,9,2022.5
11518,9,2022.5
11720,9,2022.5
07302,9,2022.5
07055,9,2022.5
89147,8,2022.5
11509,8,2022.5
07430,8,2022.5
10118,8,2022.5
07107,8,2022.5
10589,8,2022.5
11109,8,2022.5
10950,8,2022.5
10504,8,2022.5
07731,8,2022.5
07002,8,2022.5
10522,8,2022.5
11784,8,2022.5
10536,8,2022.5
11514,8,2022.5
07644,7,2022.5
11742,7,2022.5
06831,7,2022.5
10520,7,2022.5
20130,7,2022.5
07632,7,2022.5
10918,7,2022.5
10595,7,2022.5
07022,7,2022.5
10547,7,2022.5
75063,7,2022.5
07735,7,2022.5
07083,7,2022.5
10506,7,2022.5
07650,7,2022.5
11371,7,2022.5
11749,7,2022.5
07109,7,2022.5
11769,7,2022.5
07652,7,2022.5
11705,7,2022.5
12701,7,2022.5
11953,7,2022.5
10989,7,2022.5
11754,7,2022.5
07013,7,2022.5
11545,7,2022.5
07036,7,2022.5
18301,7,2022.5
07670,7,2022.5
89109,7,2022.5
07020,6,2022.5
07407,6,2022.5
10580,6,2022.5
08701,6,2022.5
92108,6,2022.5
10532,6,2022.5
30071,6,2022.5
11771,6,2022.5
07626,6,2022.5
10502,6,2022.5
12534,6,2022.5
10606,6,2022.5
07506,6,2022.5
10170,6,2022.5
11767,6,2022.5
12549,6,2022.5
07023,6,2022.5
11967,6,2022.5
75019,6,2022.5
23320,6,2022.5
10510,6,2022.5
10913,6,2022.5
07424,6,2022.5
06830,6,2022.5
10941,6,2022.5
14224,6,2022.5
12207,6,2022.5
1634,5,2022.5
94954,5,2022.5
10994,5,2022.5
11730,5,2022.5
06840,5,2022.5
14068,5,2022.5
33614,5,2022.5
10507,5,2022.5
10163,5,2022.5
07026,5,2022.5
08837,5,2022.5
11724,5,2022.5
07040,5,2022.5
11790,5,2022.5
07065,5,2022.5
07102,5,2022.5
07032,5,2022.5
50266,5,2022.5
10116,5,2022.5
33626,5,2022.5
43230,5,2022.5
08812,5,2022.5
07624,5,2022.5
18328,5,2022.5
10605,5,2022.5
07003,5,2022.5
14228,5,2022.5
11242,5,2022.5
23452,5,2022.5
11732,5,2022.5
07450,5,2022.5
30096,5,2022.5
63045,5,2022.5
10576,5,2022.5
07748,5,2022.5
07701,5,2022.5
07458,5,2022.5
07603,5,2022.5
11740,5,2022.5
10105,5,2022.5
08844,5,2022.5
07104,5,2022.5
10925,5,2022.5
07657,5,2022.5
07661,5,2022.5
07017,5,2022.5
10514,5,2022.5
10150,5,2022.5
60602,5,2022.5
07605,5,2022.5
07648,5,2022.5
06484,5,2022.5
07645,5,2022.5
00000,4,2022.5
18466,4,2022.5
07016,4,2022.5
07004,4,2022.5
80111,4,2022.5
14207,4,2022.5
07746,4,2022.5
10153,4,2022.5
07090,4,2022.5
10501,4,2022.5
07039,4,2022.5
33716,4,2022.5
98036,4,2022.5
77041,4,2022.5
37214,4,2022.5
11431,4,2022.5
07960,4,2022.5
10987,4,2022.5
14210,4,2022.5
08054,4,2022.5
12180,4,2022.5
11721,4,2022.5
08527,4,2022.5
06897,4,2022.5
34236,4,2022.5
14094,4,2022.5
08854,4,2022.5
06810,4,2022.5
06811,4,2022.5
10590,4,2022.5
07446,4,2022.5
10165,4,2022.5
19342,4,2022.5
07604,4,2022.5
12721,4,2022.5
08540,4,2022.5
92868,4,2022.5
10594,4,2022.5
46037,4,2022.5
07106,4,2022.5
24011,4,2022.5
07463,4,2022.5
10174,4,2022.5
75067,4,2022.5
10960,4,2022.5
10533,4,2022.5
07205,4,2022.5
10041,4,2022.5
75234,4,2022.5
30339,4,2022.5
55437,4,2022.5
07481,4,2022.5
07067,4,2022.5
92618,4,2022.5
10983,4,2022.5
07008,4,2022.5
60018,4,2022.5
22043,4,2022.5
10516,4,2022.5
10958,4,2022.5
11782,4,2022.5
07722,4,2022.5
08861,4,2022.5
55113,4,2022.5
07018,4,2022.5
10924,4,2022.5
07114,4,2022.5
08724,4,2022.5
06611,4,2022.5
07401,4,2022.5
07052,4,2022.5
22314,4,2022.5
85286,4,2022.5
07054,4,2022.5
07675,4,2022.5
11950,4,2022.5
80112,4,2022.5
12563,4,2022.5
11042,4,2022.5
19044,4,2022.5
07730,4,2022.5
85029,4,2022.5
11961,3,2022.5
06108,3,2022.5
94158,3,2022.5
07724,3,2022.5
45040,3,2022.5
56303,3,2022.5
08882,3,2022.5
74136,3,2022.5
07607,3,2022.5
08830,3,2022.5
10120,3,2022.5
29609,3,2022.5
12561,3,2022.5
07871,3,2022.5
06606,3,2022.5
08840,3,2022.5
12508,3,2022.5
06820,3,2022.5
40472,3,2022.5
75038,3,2022.5
18015,3,2022.5
12100,3,2022.5
06470,3,2022.5
12200,3,2022.5
33431,3,2022.5
11202,3,2022.5
10980,3,2022.5
14623,3,2022.5
10106,3,2022.5
60173,3,2022.5
07060,3,2022.5
40245,3,2022.5
07981,3,2022.5
07630,3,2022.5
12775,3,2022.5
11978,3,2022.5
78216,3,2022.5
08510,3,2022.5
10112,3,2022.5
10111,3,2022.5
12203,3,2022.5
12586,3,2022.5
33432,3,2022.5
07508,3,2022.5
07079,3,2022.5
44444,3,2022.5
18324,3,2022.5
